,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,size,serial_no,similarity_score
627,8465819,https://wow-flowers.ru/bitrix/admin/mobile/ch/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8465819,2024-02-24T17:22:05+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,26704,628,0.36437419652885134
628,8465818,https://s3.amazonaws.com/bhon69datoryouten/postch.html,http://www.phishtank.com/phish_detail.php?phish_id=8465818,2024-02-24T17:21:56+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,2888,629,0.151839028595284
629,8465815,https://www.insuperabilebarrese.com/samo.html,http://www.phishtank.com/phish_detail.php?phish_id=8465815,2024-02-24T17:21:50+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,57282,630,0.38169335268041993
630,8465813,https://wow-flowers.ru/bitrix/admin/mobile/ch/tracking.php,http://www.phishtank.com/phish_detail.php?phish_id=8465813,2024-02-24T17:20:48+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,26797,631,0.36437419652885134
631,8465812,https://cpanel101.turbify.biz/~kcbj2r1318mxkc32/axa/,http://www.phishtank.com/phish_detail.php?phish_id=8465812,2024-02-24T17:20:43+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,7596,632,0.20739340243324125
632,8465811,http://ladijrbser.wpenginepowered.com/kzfh,http://www.phishtank.com/phish_detail.php?phish_id=8465811,2024-02-24T17:20:38+00:00,yes,2024-02-24T23:51:49+00:00,yes,Other,1939,633,0.01184640395371937
635,8465808,https://docs.google.com/presentation/d/e/2PACX-1vSDXudWvkd0pPxFj_ZayuclM1pgZQKFp1Kh6Ks1RJovD2NSeTv6ikOT6DUxPQcPTFSXNr02iUrTwzYd/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8465808,2024-02-24T17:12:37+00:00,yes,2024-02-24T17:16:43+00:00,yes,Other,125073,636,0.27818708243154133
637,8465805,https://keepo.io/lllerwep,http://www.phishtank.com/phish_detail.php?phish_id=8465805,2024-02-24T16:52:58+00:00,yes,2024-02-24T17:03:12+00:00,yes,Other,15239,638,0.037908608762583604
638,8465806,https://keepo.io/lllerwep/,http://www.phishtank.com/phish_detail.php?phish_id=8465806,2024-02-24T16:52:58+00:00,yes,2024-02-24T17:03:12+00:00,yes,Other,15239,639,0.037908608762583604
639,8465804,https://docs.google.com/presentation/d/e/2PACX-1vTW6MTQ0wpPxJSjn4gXSFOt8rckcSGdV9fVf01luyROYN1yLWsuPXfc6rbPHGB5nv6qVNQTvM0O8pRB/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8465804,2024-02-24T16:41:57+00:00,yes,2024-02-24T16:43:00+00:00,yes,Other,3038,640,0.22148652814609282
642,8465799,https://frogex.ca/auxiell/wined.com/fadiolous/auth8/passport.yandex.com/3289234335433213739967783875678495487646-987657849687535-38756378955-9827463785/index.php?,http://www.phishtank.com/phish_detail.php?phish_id=8465799,2024-02-24T16:12:02+00:00,yes,2024-02-26T04:02:42+00:00,yes,Other,2816,643,0.3411870108495539
643,8465798,https://lionsoftwarehouse.com/proshopserver/nordstrom/svgdata.php?data=start,http://www.phishtank.com/phish_detail.php?phish_id=8465798,2024-02-24T16:10:47+00:00,yes,2024-02-25T13:22:24+00:00,yes,Other,108182,644,0.42190417099415795
644,8465797,https://yota.ge/wp-content/WebServerSecure/,http://www.phishtank.com/phish_detail.php?phish_id=8465797,2024-02-24T16:10:25+00:00,yes,2024-02-25T13:22:24+00:00,yes,Other,92103,645,0.29649866494216887
647,8465773,https://cwrestorevercelapp.com/en/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8465773,2024-02-24T15:24:27+00:00,yes,2024-02-24T15:32:59+00:00,yes,Other,10651,648,0.3308402661850886
648,8465763,http://tinyurl.com/4rr4x6mm,http://www.phishtank.com/phish_detail.php?phish_id=8465763,2024-02-24T15:07:20+00:00,yes,2024-02-24T15:12:42+00:00,yes,Other,27411,649,0.28807390138546896
649,8465749,https://validartokenitau.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465749,2024-02-24T15:00:48+00:00,yes,2024-02-24T15:12:42+00:00,yes,Other,2703,650,0.25298512997031003
650,8465736,https://docs.google.com/presentation/d/e/2PACX-1vT9aXAfZPTo8HmvWhMzfmPH5b7wrmbS6DtIFocRhw5ePOs5C3riie_0ceg0SFe5hty28JnUWmoqrSPx/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8465736,2024-02-24T14:41:35+00:00,yes,2024-02-24T14:51:51+00:00,yes,Other,113805,651,0.27840385690277797
651,8465733,https://ytrd-107530.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465733,2024-02-24T14:11:08+00:00,yes,2024-02-24T14:12:15+00:00,yes,Other,1551,652,0.17414213811967472
652,8465717,https://cloudflare-ipfs.com/ipfs/QmVjgfzAkEeqYnqSbhGj5UQEWrNo6Qpgsdut7WyBsUavic,http://www.phishtank.com/phish_detail.php?phish_id=8465717,2024-02-24T14:01:29+00:00,yes,2024-02-24T14:12:15+00:00,yes,Other,19132,653,0.2531706496923469
653,8465716,http://cloudflare-ipfs.com/ipfs/QmVjgfzAkEeqYnqSbhGj5UQEWrNo6Qpgsdut7WyBsUavic,http://www.phishtank.com/phish_detail.php?phish_id=8465716,2024-02-24T14:01:28+00:00,yes,2024-02-24T14:12:15+00:00,yes,Other,19132,654,0.2531706496923469
654,8465713,http://cloudflare-ipfs.com/ipfs/QmdrbNxXBXpCVaf8DfzgeZwdCwxkTLQozK7Sux27XeJu8s,http://www.phishtank.com/phish_detail.php?phish_id=8465713,2024-02-24T14:01:10+00:00,yes,2024-02-24T14:12:15+00:00,yes,Other,19133,655,0.2531706496923469
655,8465712,https://cloudflare-ipfs.com/ipfs/Qmc89XkPkUAkJRbCictA6s69ULW6ayM1jtDBAKxiXBrVQX,http://www.phishtank.com/phish_detail.php?phish_id=8465712,2024-02-24T14:01:04+00:00,yes,2024-02-24T14:12:15+00:00,yes,Other,19131,656,0.2531706496923469
656,8465711,http://cloudflare-ipfs.com/ipfs/Qmc89XkPkUAkJRbCictA6s69ULW6ayM1jtDBAKxiXBrVQX,http://www.phishtank.com/phish_detail.php?phish_id=8465711,2024-02-24T14:01:03+00:00,yes,2024-02-24T14:03:31+00:00,yes,Other,19131,657,0.2531706496923469
661,8465683,https://stress.healthomni.com/old,http://www.phishtank.com/phish_detail.php?phish_id=8465683,2024-02-24T12:55:22+00:00,yes,2024-02-24T13:12:56+00:00,yes,Other,493,662,0.008785528307909766
662,8465684,https://stress.healthomni.com/old/,http://www.phishtank.com/phish_detail.php?phish_id=8465684,2024-02-24T12:55:22+00:00,yes,2024-02-24T13:12:56+00:00,yes,Other,493,663,0.008785528307909766
663,8465679,https://alepangido.samcart.com/products/pdso,http://www.phishtank.com/phish_detail.php?phish_id=8465679,2024-02-24T12:55:13+00:00,yes,2024-02-24T13:12:56+00:00,yes,Other,325,664,0.12622715270095197
664,8465678,https://www.human2go.com/wp-content/plugins/ultimate-faqs/html/,http://www.phishtank.com/phish_detail.php?phish_id=8465678,2024-02-24T12:55:09+00:00,yes,2024-02-24T13:12:56+00:00,yes,Other,20612,665,0.3877556463677011
665,8465677,https://s3.amazonaws.com/bjule59sandtez4ewf/postch.html,http://www.phishtank.com/phish_detail.php?phish_id=8465677,2024-02-24T12:55:05+00:00,yes,2024-02-24T13:02:59+00:00,yes,Other,2888,666,0.151839028595284
666,8465674,https://lff.xnc.temporary.site/signup,http://www.phishtank.com/phish_detail.php?phish_id=8465674,2024-02-24T12:55:01+00:00,yes,2024-02-24T13:02:59+00:00,yes,Other,428,667,0.01764411745742203
667,8465671,https://wow-flowers.ru/bitrix/admin/mobile/ch/tracking.php?ssl=yes,http://www.phishtank.com/phish_detail.php?phish_id=8465671,2024-02-24T12:54:54+00:00,yes,2024-02-24T13:02:59+00:00,yes,Other,26362,668,0.36437419652885134
668,8465670,https://s3.amazonaws.com/haq69uaibarakinyt/postch.html,http://www.phishtank.com/phish_detail.php?phish_id=8465670,2024-02-24T12:54:51+00:00,yes,2024-02-24T13:02:59+00:00,yes,Other,2888,669,0.151839028595284
669,8465668,https://optionscss3293.myclickfunnels.com/swipom39483,http://www.phishtank.com/phish_detail.php?phish_id=8465668,2024-02-24T12:54:46+00:00,yes,2024-02-24T13:02:59+00:00,yes,Other,18480,670,0.2856550494150008
670,8465667,https://omniva.microinform.bi/vHE9itBNX/hqaxy73ozr8sv2vt/track.php?,http://www.phishtank.com/phish_detail.php?phish_id=8465667,2024-02-24T12:16:51+00:00,yes,2024-02-26T04:02:43+00:00,yes,Other,624,671,0.008785528307909766
671,8465661,https://bafybeie66agdbf5yslzx5wtuix3qfy5k65dtpf6kq7pdwendviqxqj2r3u.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8465661,2024-02-24T12:04:47+00:00,yes,2024-02-24T12:12:39+00:00,yes,Other,6619,672,0.08538895623887927
672,8465649,http://bafkreigokm4dzijwja5pdbdhvozhzn7v7h2n56l2svhysabofmydyp3tf4.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8465649,2024-02-24T12:01:43+00:00,yes,2024-02-24T12:03:47+00:00,yes,Other,6619,673,0.08538895623887927
673,8465648,https://cloudflare-ipfs.com/ipfs/QmdrbNxXBXpCVaf8DfzgeZwdCwxkTLQozK7Sux27XeJu8s,http://www.phishtank.com/phish_detail.php?phish_id=8465648,2024-02-24T12:01:32+00:00,yes,2024-02-24T12:03:47+00:00,yes,Other,19133,674,0.2531706496923469
674,8465645,https://uiotru6wss5.weebly.com/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20,http://www.phishtank.com/phish_detail.php?phish_id=8465645,2024-02-24T12:01:09+00:00,yes,2024-02-25T09:41:38+00:00,yes,Other,3792,675,0.16922312652345672
675,8465640,https://staysignedin.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465640,2024-02-24T12:00:39+00:00,yes,2024-02-25T09:41:38+00:00,yes,Other,3792,676,0.16922312652345672
676,8465638,https://app.mockplus.com/e/i9hQQ2GPN1,http://www.phishtank.com/phish_detail.php?phish_id=8465638,2024-02-24T11:51:00+00:00,yes,2024-02-24T11:51:50+00:00,yes,Other,82081,677,0.15528709983185476
677,8465637,https://dev-eliteluv.pantheonsite.io/wp-content/ar,http://www.phishtank.com/phish_detail.php?phish_id=8465637,2024-02-24T11:19:55+00:00,yes,2024-02-24T11:21:50+00:00,yes,Other,4035,678,0.2685556522348839
678,8465635,https://dev-eliteluv.pantheonsite.io/wp-content/ar/,http://www.phishtank.com/phish_detail.php?phish_id=8465635,2024-02-24T11:19:52+00:00,yes,2024-02-24T11:21:50+00:00,yes,Other,4035,679,0.2685556522348839
679,8465636,https://dev-eliteluv.pantheonsite.io/wp-content/ar/account/login.php,http://www.phishtank.com/phish_detail.php?phish_id=8465636,2024-02-24T11:19:52+00:00,yes,2024-02-24T11:21:50+00:00,yes,Other,4035,680,0.2685556522348839
680,8465624,https://secure-servicemanager765765454.miracle-chain.com/bussines-services-page/,http://www.phishtank.com/phish_detail.php?phish_id=8465624,2024-02-24T10:48:03+00:00,yes,2024-02-24T10:52:13+00:00,yes,Facebook,10180,681,0.2966078610411142
681,8465622,https://logochamp.co.uk/page-recovery6500921/,http://www.phishtank.com/phish_detail.php?phish_id=8465622,2024-02-24T10:45:46+00:00,yes,2024-02-24T10:52:13+00:00,yes,Facebook,7603,682,0.20739340243324125
682,8465613,https://limey.io/jhgfsghd73,http://www.phishtank.com/phish_detail.php?phish_id=8465613,2024-02-24T10:13:34+00:00,yes,2024-02-24T10:21:39+00:00,yes,Other,16600,683,0.16466649518984336
683,8465612,https://v3066303-3tkx4m25axrb.demo077.volusion.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465612,2024-02-24T10:11:58+00:00,yes,2024-02-24T10:21:40+00:00,yes,Other,4671,684,0.23850601925626624
685,8465609,http://tinyurl.com/oiu098o0s,http://www.phishtank.com/phish_detail.php?phish_id=8465609,2024-02-24T10:01:52+00:00,yes,2024-02-24T10:11:55+00:00,yes,Other,61341,686,0.2922443566490214
693,8465600,https://hyperfollow.com/BTinternet,http://www.phishtank.com/phish_detail.php?phish_id=8465600,2024-02-24T09:53:18+00:00,yes,2024-02-24T10:03:27+00:00,yes,Other,55182,694,0.4462972543068038
694,8465599,https://forms.aweber.com/form/31/721079931.htm,http://www.phishtank.com/phish_detail.php?phish_id=8465599,2024-02-24T09:51:00+00:00,yes,2024-02-24T10:21:40+00:00,yes,Other,39,695,0.00680524096483367
695,8465595,https://y6oxn7l2.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=8465595,2024-02-24T09:41:03+00:00,yes,2024-02-24T09:52:12+00:00,yes,Other,1551,696,0.17414213811967472
699,8465590,https://liefer-pakete.com/login/dpdch/,http://www.phishtank.com/phish_detail.php?phish_id=8465590,2024-02-24T09:12:08+00:00,yes,2024-02-24T09:22:37+00:00,yes,Other,246,700,0.07084481374724388
702,8465587,https://www.skoob.com.br/ad/cc/1/1/3/?pub=//ch-sixgroup.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465587,2024-02-24T09:11:53+00:00,yes,2024-02-24T09:52:12+00:00,yes,Other,39,703,0.00680524096483367
703,8465586,https://lzrhivse.wpenginepowered.com/c,http://www.phishtank.com/phish_detail.php?phish_id=8465586,2024-02-24T09:11:46+00:00,yes,2024-02-24T09:22:38+00:00,yes,Other,1939,704,0.01184640395371937
706,8465583,https://opensealink.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465583,2024-02-24T09:11:34+00:00,yes,2024-02-24T09:22:38+00:00,yes,Other,4175,707,0.1801033303121502
710,8465579,http://rcl.ink/A0Nlf?728867920469,http://www.phishtank.com/phish_detail.php?phish_id=8465579,2024-02-24T09:11:20+00:00,yes,2024-02-24T09:22:38+00:00,yes,Other,1009,711,0.27618590406875115
715,8465570,https://tyoung932.wixsite.com/my-site,http://www.phishtank.com/phish_detail.php?phish_id=8465570,2024-02-24T08:24:26+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,5685,716,0.3252561146069429
716,8465569,https://roogers.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465569,2024-02-24T08:24:04+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,717,0.16922312652345672
717,8465568,https://rogres.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465568,2024-02-24T08:23:56+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,718,0.16922312652345672
718,8465567,https://remboursementrapidemont09.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465567,2024-02-24T08:23:48+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,719,0.16922312652345672
719,8465566,https://myofficer365.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465566,2024-02-24T08:23:41+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,720,0.16922312652345672
720,8465565,https://myffcu.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465565,2024-02-24T08:23:32+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,721,0.16922312652345672
721,8465564,https://mitchogsuobodaksv7.wixsite.com/my-update-webmail,http://www.phishtank.com/phish_detail.php?phish_id=8465564,2024-02-24T08:23:25+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,5685,722,0.3252561146069429
722,8465563,https://messagerievocale324.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=8465563,2024-02-24T08:23:17+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,499573,723,0.28793692390429915
723,8465561,https://login-org-698.hubside.fr/,http://www.phishtank.com/phish_detail.php?phish_id=8465561,2024-02-24T08:23:09+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,316351,724,0.15945430006836445
724,8465560,https://linkedin2024.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465560,2024-02-24T08:23:00+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,725,0.16922312652345672
725,8465559,https://justusal.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465559,2024-02-24T08:22:53+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,32112,726,0.32962074811726366
726,8465558,https://janeleboeuf.wixsite.com/my-site-1,http://www.phishtank.com/phish_detail.php?phish_id=8465558,2024-02-24T08:22:45+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,5685,727,0.3252561146069429
727,8465557,https://hdhhdd.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8465557,2024-02-24T08:22:37+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,880,728,0.23633575887670136
728,8465556,https://hdgdg5.wixsite.com/ghdds,http://www.phishtank.com/phish_detail.php?phish_id=8465556,2024-02-24T08:22:29+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,5684,729,0.3252561146069429
729,8465555,https://dlvr-4.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465555,2024-02-24T08:22:07+00:00,yes,2024-02-24T08:32:28+00:00,yes,Other,3792,730,0.16922312652345672
730,8465553,https://bo-re-techtty.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465553,2024-02-24T08:21:37+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,34948,731,0.377556885445976
731,8465552,https://bellsouthverfficationn.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8465552,2024-02-24T08:21:30+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,880,732,0.23633575887670136
732,8465551,https://atthome-107846.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465551,2024-02-24T08:21:07+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,1551,733,0.17414213811967472
733,8465550,https://at-t-inc-396063.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8465550,2024-02-24T08:20:59+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,880,734,0.23633575887670136
734,8465549,https://aolbebnefit.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465549,2024-02-24T08:20:50+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,29296,735,0.3163424929144295
735,8465548,https://active-dated.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465548,2024-02-24T08:20:43+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,28670,736,0.32589332983353014
736,8465547,https://academique-de-creteil.hubside.fr/,http://www.phishtank.com/phish_detail.php?phish_id=8465547,2024-02-24T08:20:32+00:00,yes,2024-02-24T08:22:34+00:00,yes,Other,316351,737,0.15945430006836445
737,8465543,http://wallet-matamask.gitbook.io,http://www.phishtank.com/phish_detail.php?phish_id=8465543,2024-02-24T07:50:33+00:00,yes,2024-02-24T08:03:33+00:00,yes,Other,203,738,0.01757105661581953
738,8465535,http://ec2-52-3-249-11.compute-1.amazonaws.com/mw/latest/index.php/campaigns/ww567b5sn89bc/track-url/xw713c6w20d8f/3486b16ae41aacf574d6bc6118d3f91d71940046,http://www.phishtank.com/phish_detail.php?phish_id=8465535,2024-02-24T07:23:22+00:00,yes,2024-02-24T07:52:06+00:00,yes,Bradesco,5975,739,0.3618320719196618
739,8465534,https://asunfalligna.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465534,2024-02-24T07:21:55+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,4040,740,0.2685556522348839
740,8465533,https://asunfalligna.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465533,2024-02-24T07:21:46+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,4040,741,0.2685556522348839
741,8465532,https://digitalfortdavisportal-n1.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465532,2024-02-24T07:21:39+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,10580,742,0.29902797973708944
742,8465531,https://digitalfortdavisportal-n1.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465531,2024-02-24T07:21:29+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,10580,743,0.29902797973708944
743,8465530,https://dmounaze.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465530,2024-02-24T07:21:20+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,34611,744,0.056140373728161004
744,8465529,https://dmounaze.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465529,2024-02-24T07:21:11+00:00,yes,2024-02-24T07:33:04+00:00,yes,Other,34611,745,0.056140373728161004
745,8465528,https://document-99ac8.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465528,2024-02-24T07:21:02+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,10580,746,0.29902797973708944
746,8465527,https://document-99ac8.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465527,2024-02-24T07:20:55+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,10580,747,0.29902797973708944
747,8465526,https://dropper-refactor-staging.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465526,2024-02-24T07:20:39+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,23047,748,0.11650762749882748
748,8465525,https://dropper-refactor-staging.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465525,2024-02-24T07:20:31+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,23047,749,0.11650762749882748
749,8465524,https://emergency-housingrelief.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465524,2024-02-24T07:20:20+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,35826,750,0.42496270439820066
750,8465523,https://emergency-housingrelief.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8465523,2024-02-24T07:20:08+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,35826,751,0.42496270439820066
751,8465521,https://frvncou.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8465521,2024-02-24T07:20:01+00:00,yes,2024-02-24T07:22:18+00:00,yes,Other,35137,752,0.056140373728161004
